--------- beginning of system
09-22 09:32:33.580   729  1583 W ActivityManager: Slow operation: 222ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:40.320   729  1949 E ActivityManager:     0.8% 1877/aiai-normal-sha: 0% user + 0.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   7.6% 1413/com.google.android.googlequicksearchbox:interactor: 2.5% user + 5.1% kernel / faults: 289 minor 7 major
09-22 09:32:40.320   729  1949 E ActivityManager:     5.1% 1784/Lite Thread #0: 0.8% user + 4.2% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     1.7% 1420/HeapTaskDaemon: 1.7% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.8% 1708/GoogleApiHandle: 0.8% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.8% 1711/Primes-1: 0% user + 0.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.8% 1715/Primes-2: 0% user + 0.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1995/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1996/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1997/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1998/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1999/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 2000/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 2001/Blocking Thread: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   5.5% 1112/com.android.phone: 1.8% user + 3.6% kernel / faults: 211 minor 1 major
09-22 09:32:40.320   729  1949 E ActivityManager:     1.8% 1117/HeapTaskDaemon: 0% user + 1.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1112/m.android.phone: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1874/binder:1112_C: 0.9% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   4.7% 1070/com.android.networkstack.process: 1.9% user + 2.8% kernel / faults: 163 minor 7 major
09-22 09:32:40.320   729  1949 E ActivityManager:     1.9% 1070/rkstack.process: 0% user + 1.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1355/pool-3-thread-1: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1988/Thread-2: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1989/Thread-3: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 1990/Thread-4: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   3.3% 1342/com.google.android.gms: 2.5% user + 0.8% kernel / faults: 75 minor 15 major
